Transaction_ID,Customer_ID,Name,Email,Phone,Address,City,State,Zipcode,Country,Age,Gender,Income,Customer_Segment,Date,Year,Month,Time,Total_Purchases,Amount,Total_Amount,Product_Category,Product_Brand,Product_Type,Feedback,Shipping_Method,Payment_Method,Order_Status,Ratings,products
3357256,11045,Jennifer Gibson,Christine64@gmail.com,892-929-8630,02716 Ramos Shore,Nuremberg,Bavaria,80836,Germany,26,Male,High,Regular,24-07-2023,2023,January,,1,412.810053,412.810053,Electronics,Whirepool,Fridge,Good,Same-Day,Credit Card,Delivered,3.0,Top-freezer refrigerator
6854167,10011,Breanna Valencia,Andrew72@gmail.com,139-271-9307,235 Caleb Road Suite 755,Düsseldorf,North Rhine-Westphalia,5160,Germany,26,Male,Low,Regular,14-05-2023,2023,January,,3,212.950483,638.8514491,Electronics,Whirepool,Fridge,Good,Same-Day,Debit Card,Delivered,4.0,Counter-depth refrigerator
8483179,48076,Latoya Porter,Aaron75@gmail.com,726-948-9296,421 Eaton Skyway,Bielefeld,North Rhine-Westphalia,16647,Germany,26,Male,Low,Regular,06-08-2023,2023,January,,4,32.32302818,129.2921127,Electronics,Whirepool,Fridge,Good,Same-Day,Cash,Delivered,4.0,Black refrigerator
2613601,71075,James Miller,Tracy74@gmail.com,237-977-8626,9366 Watson Groves Apt. 417,Frankfurt,Hesse,98867,Germany,26,Male,High,Regular,30-06-2023,2023,January,,1,283.2160523,283.2160523,Electronics,Whirepool,Fridge,Good,Express,Debit Card,Delivered,3.0,Bottom-freezer refrigerator
6468741,32889,Dawn Johnson,Rachel69@gmail.com,414-461-6626,0557 Colon Squares,Hanover,Lower Saxony,13108,Germany,26,Male,Medium,Regular,29-08-2023,2023,January,,9,491.7631331,4425.868198,Electronics,Whirepool,Fridge,Good,Same-Day,Cash,Delivered,3.0,French door refrigerator
9264778,77506,Brian Kennedy,Stephanie45@gmail.com,347-147-9245,41119 Diaz Groves,Hamburg,Hamburg,73994,Germany,26,Male,Low,Regular,28-06-2023,2023,January,,8,219.8705989,1758.964791,Electronics,Whirepool,Fridge,Good,Same-Day,Credit Card,Delivered,3.0,Counter-depth refrigerator
4609603,34958,Amanda Galvan,Jonathan90@gmail.com,731-984-7639,3896 Taylor Mission,Cologne,North Rhine-Westphalia,10208,Germany,26,Male,Low,Regular,14-12-2023,2023,January,,5,56.57079101,282.853955,Electronics,Whirepool,Fridge,Good,Express,Debit Card,Delivered,4.0,Mini fridge
8919541,46137,John Welch,Ryan22@gmail.com,447-982-8322,731 Pearson Forks,Wuppertal,North Rhine-Westphalia,35377,Germany,26,Male,High,Regular,05-12-2023,2023,January,,2,448.5625973,897.1251946,Electronics,Whirepool,Fridge,Good,Same-Day,Cash,Delivered,3.0,Counter-depth refrigerator
9517665,71976,Mary Long,Kimberly2@gmail.com,961-578-3424,54449 Joseph Passage,Dortmund,North Rhine-Westphalia,32599,Germany,26,Male,Low,Regular,07-04-2023,2023,January,,4,223.7200648,894.8802591,Electronics,Whirepool,Fridge,Good,Standard,Credit Card,Delivered,3.0,Mini fridge
5335910,44557,Lisa Ward,Michael17@gmail.com,158-958-7134,939 Stafford Drives Apt. 220,Dresden,Saxony,51768,Germany,26,Male,High,Regular,19-06-2023,2023,January,,7,256.5657733,1795.960413,Electronics,Whirepool,Fridge,Good,Same-Day,PayPal,Delivered,4.0,Top-freezer refrigerator
1736870,86893,Matthew Cook,Mary93@gmail.com,325-092-4555,1906 Christian Cliff,Dortmund,North Rhine-Westphalia,46138,Germany,26,Male,Low,Regular,28-01-2024,2024,January,,1,114.5154408,114.5154408,Electronics,Whirepool,Fridge,Good,Standard,Cash,Delivered,4.0,Counter-depth refrigerator
8562067,57684,Amber Hanson,Thomas38@gmail.com,343-215-8776,15372 Adams Brook,Munich,Bavaria,61988,Germany,26,Male,Low,Regular,26-08-2023,2023,January,,8,233.9867702,1871.894162,Electronics,Whirepool,Fridge,Good,Same-Day,Debit Card,Delivered,3.0,Mini fridge
3758132,95681,Patricia Mcmahon,Shelia73@gmail.com,186-136-5018,4829 Kevin Ville,Dortmund,North Rhine-Westphalia,95694,Germany,26,Male,Medium,Regular,21-04-2023,2023,January,,1,143.9909236,143.9909236,Electronics,Whirepool,Fridge,Good,Same-Day,Credit Card,Delivered,4.0,Counter-depth refrigerator
1941666,58844,Carlos Diaz,Sara56@gmail.com,408-027-4165,8183 Fisher Isle,Bielefeld,North Rhine-Westphalia,96986,Germany,26,Male,Medium,Regular,08-10-2023,2023,January,,1,464.5303308,464.5303308,Electronics,Whirepool,Fridge,Good,Same-Day,Debit Card,Delivered,4.0,Bottom-freezer refrigerator
6595670,58827,Matthew Johnson,Jeremy28@gmail.com,969-895-9193,53774 Elizabeth Underpass Suite 601,Bochum,North Rhine-Westphalia,79591,Germany,26,Male,Medium,Regular,12-06-2023,2023,January,,4,61.96168972,247.8467589,Electronics,Whirepool,Fridge,Good,Standard,Credit Card,Delivered,3.0,Compact refrigerator
2021330,93157,Juan Tucker,Thomas87@gmail.com,452-706-1342,1068 Garrett Road Apt. 060,Duisburg,North Rhine-Westphalia,4360,Germany,26,Male,Low,Regular,30-09-2023,2023,January,,8,366.3725298,2930.980239,Electronics,Whirepool,Fridge,Good,Standard,Debit Card,Delivered,4.0,Compact refrigerator
1314058,26476,Katie Hutchinson,Joshua71@gmail.com,306-480-1412,4949 Brewer Island,Bremen,Bremen,35593,Germany,26,Male,Medium,Regular,24-02-2024,2024,January,,2,389.4595876,778.9191753,Electronics,Whirepool,Fridge,Good,Same-Day,Debit Card,Delivered,3.0,Counter-depth refrigerator
4104714,17193,John Green,Alex55@gmail.com,398-816-2962,4939 Russell Plaza,Leipzig,Saxony,58024,Germany,26,Male,Medium,Regular,18-04-2023,2023,January,,8,192.3090144,1538.472115,Electronics,Whirepool,Fridge,Good,Standard,Debit Card,Delivered,3.0,Stainless steel refrigerator
7923135,54362,Joshua Shah,Mitchell69@gmail.com,465-696-5826,38899 Amanda Isle Apt. 934,Leipzig,Saxony,36763,Germany,26,Male,Medium,Regular,19-02-2024,2024,January,,1,40.82824022,40.82824022,Electronics,Whirepool,Fridge,Good,Same-Day,Debit Card,Delivered,3.0,Compact refrigerator
7121273,59557,Joel Brock,Gerald97@gmail.com,373-475-3633,381 Johnson Green Suite 255,Dresden,Saxony,67188,Germany,26,Male,Medium,Regular,27-06-2023,2023,January,,2,307.5994904,615.1989809,Electronics,Whirepool,Fridge,Good,Same-Day,Debit Card,Delivered,3.0,French door refrigerator
2530088,87278,Brooke Morrison,Christine81@gmail.com,350-500-8712,1987 Jenkins Summit,Stuttgart,Baden-Württemberg,54078,Germany,26,Male,High,Regular,11-02-2024,2024,January,,9,464.9906807,4184.916126,Electronics,Whirepool,Fridge,Good,Same-Day,Credit Card,Delivered,3.0,French door refrigerator
4172484,55609,Brian Matthews,Stephen40@gmail.com,570-767-6737,2461 Julia Shoal Apt. 325,Dortmund,North Rhine-Westphalia,17094,Germany,26,Male,Low,Regular,19-05-2023,2023,January,,10,395.8485941,3958.485941,Electronics,Whirepool,Fridge,Good,Express,Debit Card,Delivered,4.0,Compact refrigerator
6252213,89015,Shane Cantu,Michael35@gmail.com,135-610-4758,4218 Rosales Park,Essen,North Rhine-Westphalia,26127,Germany,26,Male,Low,Regular,18-04-2023,2023,January,,4,207.0385288,828.1541153,Electronics,Whirepool,Fridge,Good,Same-Day,Debit Card,Delivered,3.0,Stainless steel refrigerator
2971517,25680,Ashley Nichols DVM,Garrett68@gmail.com,209-081-4077,414 Christopher View,Münster,North Rhine-Westphalia,10406,Germany,26,Male,High,Regular,20-03-2023,2023,January,,1,443.9880827,443.9880827,Electronics,Whirepool,Fridge,Good,Express,Debit Card,Delivered,3.0,French door refrigerator
3806507,14289,Michael Willis,Charles10@gmail.com,966-804-0701,848 Lisa Mountains,Hamburg,Hamburg,84899,Germany,26,Male,Medium,Regular,08-09-2023,2023,January,,5,468.2725893,2341.362947,Electronics,Whirepool,Fridge,Good,Standard,Credit Card,Delivered,4.0,French door refrigerator
8094950,20267,Michael Ortiz,Angela56@gmail.com,201-309-4820,9163 Jose Heights Apt. 252,Münster,North Rhine-Westphalia,97143,Germany,26,Male,Low,Regular,26-06-2023,2023,January,,5,394.0695168,1970.347584,Electronics,Whirepool,Fridge,Good,Standard,PayPal,Delivered,4.0,Mini fridge
8124441,20098,Larry Mccarty,Valerie15@gmail.com,372-621-3723,534 Martin Court Apt. 942,Leipzig,Saxony,45181,Germany,26,Male,Low,Regular,07-12-2023,2023,January,,5,226.6169124,1133.084562,Electronics,Whirepool,Fridge,Good,Same-Day,Debit Card,Delivered,3.0,Counter-depth refrigerator
8240909,35763,Jasmine Thornton,Nicole43@gmail.com,521-193-2343,4272 David Vista,Berlin,Berlin,81177,Germany,26,Male,Medium,Regular,08-06-2023,2023,January,,6,228.541758,1371.250548,Electronics,Whirepool,Fridge,Good,Standard,Debit Card,Delivered,3.0,Stainless steel refrigerator
3539819,76625,Jasmine Hughes,Alex41@gmail.com,980-307-8004,7005 Greene Pine Suite 722,Münster,North Rhine-Westphalia,5567,Germany,26,Male,Medium,Regular,13-03-2023,2023,January,,10,371.3451447,3713.451447,Electronics,Whirepool,Fridge,Good,Express,Debit Card,Delivered,3.0,Smart refrigerator
2338019,68688,Mike Scott,Kimberly61@gmail.com,894-657-5586,35641 Eric Shore Suite 284,Bielefeld,North Rhine-Westphalia,29848,Germany,26,Male,High,Regular,16-11-2023,2023,January,,7,192.9522212,1350.665548,Electronics,Whirepool,Fridge,Good,Express,Credit Card,Delivered,3.0,Top-freezer refrigerator
8895111,39034,Kimberly Clark,Robin20@gmail.com,504-160-8083,0605 Tina Junctions Apt. 317,Leipzig,Saxony,12599,Germany,26,Male,Medium,Regular,06-05-2023,2023,January,,8,124.7738794,998.1910349,Electronics,Whirepool,Fridge,Good,Standard,Debit Card,Delivered,4.0,Mini fridge
1078393,87032,Janet Knight,Cameron37@gmail.com,218-163-4174,690 Ashley Tunnel,Bochum,North Rhine-Westphalia,18950,Germany,26,Male,Low,Regular,15-12-2023,2023,January,,7,144.9519431,1014.663601,Electronics,Whirepool,Fridge,Good,Same-Day,Cash,Delivered,3.0,Top-freezer refrigerator
1434792,20690,Joshua Pearson,Chad94@gmail.com,528-196-5797,814 Morris Brooks,Bonn,North Rhine-Westphalia,3523,Germany,26,Male,Low,Regular,08-04-2023,2023,January,,3,74.58863671,223.7659101,Electronics,Whirepool,Fridge,Good,Express,Credit Card,Delivered,3.0,Black refrigerator
1006324,23122,Susan Townsend,Sara32@gmail.com,704-310-7717,721 Carl Flats Apt. 544,Bonn,North Rhine-Westphalia,52567,Germany,26,Male,Medium,Regular,13-10-2023,2023,January,,1,62.55501819,62.55501819,Electronics,Whirepool,Fridge,Good,Express,Credit Card,Delivered,4.0,Top-freezer refrigerator
1102748,41306,Dr. Lisa Moore,Nicole86@gmail.com,975-110-7489,86500 Joshua Place,Berlin,Berlin,15679,Germany,26,Male,Medium,Regular,22-07-2023,2023,January,,9,165.9034504,1493.131054,Electronics,Whirepool,Fridge,Good,Same-Day,Credit Card,Delivered,4.0,Side-by-side refrigerator
6296349,17322,Kyle Warner,Jamie9@gmail.com,889-485-2377,263 Logan Station Suite 104,Munich,Bavaria,18284,Germany,26,Male,Medium,Regular,12-06-2023,2023,January,,4,95.84105345,383.3642138,Electronics,Whirepool,Fridge,Good,Same-Day,Cash,Delivered,3.0,Top-freezer refrigerator
8516533,58276,William Andrade,Gary46@gmail.com,529-865-0602,4384 Russell Avenue Apt. 943,Stuttgart,Baden-Württemberg,876,Germany,26,Male,Low,Regular,29-05-2023,2023,January,,2,343.704672,687.409344,Electronics,Whirepool,Fridge,Good,Standard,Credit Card,Delivered,3.0,Compact refrigerator
8604754,17646,Stephanie Collins,Dawn19@gmail.com,910-166-5946,969 Wagner Streets Suite 119,Duisburg,North Rhine-Westphalia,9585,Germany,26,Male,Low,Regular,14-09-2023,2023,January,,4,129.7156038,518.862415,Electronics,Whirepool,Fridge,Good,Standard,PayPal,Delivered,4.0,French door refrigerator
5740128,85260,Randy Davis,Stacy28@gmail.com,400-102-4154,8047 Joshua Harbors,Bochum,North Rhine-Westphalia,11228,Germany,26,Male,High,Regular,25-12-2023,2023,January,,7,359.0961802,2513.673262,Electronics,Whirepool,Fridge,Good,Express,Debit Card,Delivered,4.0,Mini fridge
4125764,80012,Monica Anderson,Michael9@gmail.com,675-379-1788,3561 James Islands Apt. 294,Wuppertal,North Rhine-Westphalia,9861,Germany,26,Male,Medium,Regular,26-11-2023,2023,January,,5,413.6440118,2068.220059,Electronics,Whirepool,Fridge,Good,Same-Day,Credit Card,Delivered,3.0,Top-freezer refrigerator
4857651,37406,Justin Johns,Michael90@gmail.com,707-466-8351,728 Ruiz Brooks,Bonn,North Rhine-Westphalia,99663,Germany,26,Male,Low,Regular,17-06-2023,2023,January,,7,63.50295261,444.5206683,Electronics,Whirepool,Fridge,Good,Express,PayPal,Delivered,4.0,Mini fridge
8578496,16645,Troy Lee,Cody67@gmail.com,969-246-0921,51882 Johnson Glen,Münster,North Rhine-Westphalia,28997,Germany,26,Male,Medium,Regular,02-10-2023,2023,January,,10,326.1437105,3261.437105,Electronics,Whirepool,Fridge,Good,Express,Cash,Delivered,4.0,Top-freezer refrigerator
8206638,48446,Jason Wilson,Lauren77@gmail.com,424-718-7202,9650 Anna Course,Bochum,North Rhine-Westphalia,17803,Germany,26,Male,Medium,Regular,03-03-2023,2023,January,,2,51.024604,102.049208,Electronics,Whirepool,Fridge,Good,Standard,Credit Card,Delivered,4.0,Compact refrigerator
9535378,41596,Grace Clark,Natasha82@gmail.com,444-263-0085,990 Smith Pine,Bochum,North Rhine-Westphalia,45892,Germany,26,Male,Medium,Regular,25-02-2024,2024,January,,8,66.41397917,531.3118334,Electronics,Whirepool,Fridge,Good,Same-Day,Credit Card,Delivered,3.0,Side-by-side refrigerator
9715915,21107,Anthony Thomas,Rebecca97@gmail.com,111-389-2827,954 Peterson Overpass,Münster,North Rhine-Westphalia,5783,Germany,26,Male,Low,Regular,22-06-2023,2023,January,,10,490.771704,4907.71704,Electronics,Whirepool,Fridge,Good,Same-Day,Cash,Delivered,3.0,Bottom-freezer refrigerator
8959042,13139,Linda Park,Michael22@gmail.com,543-169-2567,7470 Cisneros Key,Wuppertal,North Rhine-Westphalia,95720,Germany,26,Male,Low,Regular,19-09-2023,2023,January,,3,490.5736988,1471.721096,Electronics,Whirepool,Fridge,Good,Same-Day,Debit Card,Delivered,3.0,Mini fridge
3585045,71752,Michelle Mclaughlin,Ashley99@gmail.com,989-602-4739,8187 Kylie Groves Apt. 484,Düsseldorf,North Rhine-Westphalia,34397,Germany,26,Male,Medium,Regular,30-03-2023,2023,January,,2,290.4929903,580.9859806,Electronics,Whirepool,Fridge,Good,Standard,Credit Card,Delivered,3.0,French door refrigerator
8230780,17564,Gerald Nelson,Andrew77@gmail.com,411-964-3047,256 Lindsey Freeway Suite 002,Hamburg,Hamburg,28409,Germany,26,Male,Low,Regular,22-09-2023,2023,January,,9,113.6135291,1022.521762,Electronics,Whirepool,Fridge,Good,Express,Cash,Delivered,3.0,French door refrigerator
6446359,11591,Amy Collins,Kim58@gmail.com,769-169-2615,285 Amy Inlet Suite 622,Hanover,Lower Saxony,60778,Germany,26,Male,Low,Regular,22-11-2023,2023,January,,2,358.2133688,716.4267376,Electronics,Whirepool,Fridge,Good,Same-Day,Debit Card,Delivered,4.0,Mini fridge
2105972,15511,David Hart,Paul30@gmail.com,485-736-0024,2269 Arthur Glens Suite 130,Bremen,Bremen,58503,Germany,26,Male,Low,Regular,02-03-2023,2023,January,,3,29.62390157,88.87170471,Electronics,Whirepool,Fridge,Good,Express,Debit Card,Delivered,3.0,Side-by-side refrigerator
7937838,51008,Kenneth Williams,Karla2@gmail.com,586-897-3458,0944 Hill Freeway,Essen,North Rhine-Westphalia,56271,Germany,26,Male,Medium,Regular,01-06-2023,2023,January,,2,151.7468769,303.4937538,Electronics,Whirepool,Fridge,Good,Express,Credit Card,Delivered,3.0,Mini fridge
3987675,53314,Lindsey Burke,Frank60@gmail.com,694-164-7612,60533 Rebekah Groves Apt. 181,Bochum,North Rhine-Westphalia,62806,Germany,26,Male,Medium,Regular,28-06-2023,2023,January,,7,389.1720375,2724.204263,Electronics,Whirepool,Fridge,Good,Same-Day,Credit Card,Delivered,3.0,Bottom-freezer refrigerator
7557295,67563,Mia Humphrey,Nathan3@gmail.com,771-673-4484,38778 Shirley Track Apt. 260,Munich,Bavaria,56387,Germany,26,Male,Medium,Regular,02-06-2023,2023,January,,6,22.07312599,132.4387559,Electronics,Whirepool,Fridge,Good,Same-Day,Debit Card,Delivered,3.0,Counter-depth refrigerator
7144549,29039,Karen Parker,Amy31@gmail.com,843-142-2459,59360 Deborah Burgs Suite 733,Bochum,North Rhine-Westphalia,48846,Germany,26,Male,Low,Regular,22-11-2023,2023,January,,5,129.2984798,646.4923989,Electronics,Whirepool,Fridge,Good,Same-Day,Cash,Delivered,3.0,French door refrigerator
7673387,99969,Karen Rodriguez,Daniel54@gmail.com,285-009-8445,4043 Ramirez Ferry Suite 623,Bremen,Bremen,50925,Germany,26,Male,Medium,Regular,30-09-2023,2023,January,,7,376.0269874,2632.188912,Electronics,Whirepool,Fridge,Good,Standard,Debit Card,Delivered,4.0,Counter-depth refrigerator
8030832,48959,Andrew Wyatt,Cameron53@gmail.com,247-183-9269,748 Julie Spur,Bonn,North Rhine-Westphalia,66918,Germany,26,Male,Low,Regular,21-11-2023,2023,January,,8,102.8052334,822.4418669,Electronics,Whirepool,Fridge,Good,Express,Debit Card,Delivered,3.0,Compact refrigerator
7320763,20132,Beverly Brown,Debra44@gmail.com,390-167-6856,6098 Jones Parkway Suite 260,Wuppertal,North Rhine-Westphalia,85326,Germany,26,Male,Medium,Regular,30-04-2023,2023,January,,9,373.7212818,3363.491536,Electronics,Whirepool,Fridge,Good,Standard,Debit Card,Delivered,3.0,French door refrigerator
3722118,99553,Ashley Lee,Cody53@gmail.com,688-371-0368,4021 Sheryl Terrace Apt. 810,Stuttgart,Baden-Württemberg,75718,Germany,26,Male,Low,Regular,05-11-2023,2023,January,,9,189.5239934,1705.71594,Electronics,Whirepool,Fridge,Good,Standard,PayPal,Delivered,3.0,Stainless steel refrigerator
3328892,56385,John Guzman,Edward5@gmail.com,273-441-9541,0967 Steven Tunnel Suite 443,Frankfurt,Hesse,83251,Germany,26,Male,Medium,Regular,21-04-2023,2023,January,,9,148.0290788,1332.26171,Electronics,Whirepool,Fridge,Good,Express,Credit Card,Delivered,3.0,French door refrigerator
8230608,86461,Christopher Martinez,Christopher80@gmail.com,280-073-0456,179 Tammie Fork,Nuremberg,Bavaria,43323,Germany,26,Male,High,Regular,03-03-2023,2023,January,,4,44.38109934,177.5243974,Electronics,Whirepool,Fridge,Good,Express,Debit Card,Delivered,4.0,French door refrigerator
3785298,82890,Julie Gentry,Brandi28@gmail.com,837-042-6186,688 Bentley Orchard,Wuppertal,North Rhine-Westphalia,25539,Germany,26,Male,Medium,Regular,,2023,January,,7,139.4111903,975.8783322,Electronics,Whirepool,Fridge,Good,Standard,Debit Card,Delivered,3.0,Black refrigerator
6099768,71129,Brenda Reed,Michael49@gmail.com,229-849-9726,1857 Sandra Center,Duisburg,North Rhine-Westphalia,94436,Germany,26,Male,High,Regular,22-04-2023,2023,January,,6,216.9265123,1301.559074,Electronics,Whirepool,Fridge,Good,Standard,Debit Card,Delivered,4.0,Bottom-freezer refrigerator
4583264,39501,Dean Rodriguez,Wesley72@gmail.com,321-003-3806,3317 Good Cove Suite 979,Bochum,North Rhine-Westphalia,75058,Germany,26,Male,High,Regular,12-04-2023,2023,January,,9,257.3547368,2316.192631,Electronics,Whirepool,Fridge,Good,Express,Credit Card,Delivered,4.0,Smart refrigerator
4838443,97548,Eric Bray,Angela71@gmail.com,284-853-5944,5574 Troy Harbors Apt. 527,Munich,Bavaria,27962,Germany,26,Male,Low,Regular,01-01-2024,2024,January,,3,194.0174376,582.0523128,Electronics,Whirepool,Fridge,Good,Express,Debit Card,Delivered,3.0,Side-by-side refrigerator
5835145,44254,Karen Scott,Paul59@gmail.com,511-797-4671,56117 Matthew Place Apt. 808,Essen,North Rhine-Westphalia,73838,Germany,26,Male,High,Regular,20-03-2023,2023,January,,6,313.4229449,1880.537669,Electronics,Whirepool,Fridge,Good,Standard,Debit Card,Delivered,3.0,Counter-depth refrigerator
9383753,38894,John Johnson,Colleen89@gmail.com,923-812-1017,683 Wilson Roads,Munich,Bavaria,19949,Germany,26,Male,Low,Regular,26-11-2023,2023,January,,1,390.1324351,390.1324351,Electronics,Whirepool,Fridge,Good,Same-Day,,Delivered,4.0,Stainless steel refrigerator
7144311,83430,Karen Henderson,Michael47@gmail.com,455-848-1967,148 Williams Wells,Hamburg,Hamburg,8187,Germany,26,Male,Low,Regular,13-11-2023,2023,January,,3,218.463628,655.3908839,Electronics,Whirepool,Fridge,Good,Express,Debit Card,Delivered,4.0,Stainless steel refrigerator
9509378,70645,Paul Lambert,Alexandra16@gmail.com,762-956-7272,51151 Price Route,Frankfurt,Hesse,17378,Germany,26,Male,High,Regular,15-11-2023,2023,January,,7,76.03368861,532.2358203,Electronics,Whirepool,Fridge,Good,Standard,Debit Card,Delivered,4.0,Top-freezer refrigerator
2595852,91092,Bryan Nichols,John81@gmail.com,307-839-5803,429 Robert Brooks Apt. 070,Stuttgart,Baden-Württemberg,72623,Germany,26,Male,Medium,Regular,11-12-2023,2023,January,,4,192.6845407,770.7381629,Electronics,Whirepool,Fridge,Good,Standard,Cash,Delivered,3.0,Counter-depth refrigerator
5355115,48538,Abigail Brown,Alison68@gmail.com,963-281-5667,6346 Green Stravenue,Bremen,Bremen,89167,Germany,26,Male,Medium,Regular,19-10-2023,2023,January,,5,253.4723605,1267.361803,Electronics,Whirepool,Fridge,Good,Same-Day,Cash,Delivered,3.0,Top-freezer refrigerator
2664542,24611,Jill Smith,Kathy15@gmail.com,987-348-3920,98945 Wilson Locks,Berlin,Berlin,18247,Germany,26,Male,Medium,Regular,20-03-2023,2023,January,,7,469.5792841,3287.054989,Electronics,Whirepool,Fridge,Good,Express,Debit Card,Delivered,3.0,Top-freezer refrigerator
8747004,12104,Gary Estrada,Stacey65@gmail.com,193-716-7932,86462 Garcia Street,Bochum,North Rhine-Westphalia,94126,Germany,26,Male,Medium,Regular,12-06-2023,2023,January,,3,404.3207466,1212.96224,Electronics,Whirepool,Fridge,Good,Same-Day,Debit Card,Delivered,3.0,Counter-depth refrigerator
4412248,21760,Meagan Flowers,Jennifer10@gmail.com,805-070-9010,576 Kathleen Plaza,Duisburg,North Rhine-Westphalia,78834,Germany,26,Male,High,Regular,15-07-2023,2023,January,,7,422.4048037,2956.833626,Electronics,Whirepool,Fridge,Good,Standard,Debit Card,Delivered,3.0,Smart refrigerator
5995081,11974,John Bender,Jeremiah33@gmail.com,411-384-7423,295 David Streets,Dresden,Saxony,10300,Germany,26,Male,Low,Regular,07-09-2023,2023,January,,8,414.2545573,3314.036459,Electronics,Whirepool,Fridge,Good,Same-Day,PayPal,Delivered,4.0,Stainless steel refrigerator
6972475,75217,Danny Sanchez,Nancy44@gmail.com,633-465-1791,734 Dudley Stravenue Suite 529,Bonn,North Rhine-Westphalia,97596,Germany,26,Male,High,Regular,30-08-2023,2023,January,,10,11.7768934,117.768934,Electronics,Whirepool,Fridge,Good,Express,Credit Card,Delivered,4.0,Side-by-side refrigerator
2916516,88811,April Dominguez,Theodore92@gmail.com,152-794-0831,31327 Amy Squares Apt. 211,Münster,North Rhine-Westphalia,69252,Germany,26,Male,Medium,Regular,09-05-2023,2023,January,,5,110.1525475,550.7627373,Electronics,Whirepool,Fridge,Good,Same-Day,Debit Card,Delivered,3.0,Mini fridge
7417555,39874,Jessica Morris,Brianna65@gmail.com,365-383-1957,53277 Patterson Canyon Suite 476,Düsseldorf,North Rhine-Westphalia,47132,Germany,26,Male,Low,Regular,02-05-2023,2023,January,,7,300.9858057,2106.90064,Electronics,Whirepool,Fridge,Good,Standard,Cash,Delivered,4.0,Mini fridge
6111486,63734,Kristi Harmon,Jamie58@gmail.com,269-969-6020,9825 Stanton Stream,Essen,North Rhine-Westphalia,2586,Germany,26,Male,Medium,Regular,19-11-2023,2023,January,,3,117.0756261,351.2268784,Electronics,Whirepool,Fridge,Good,Standard,Cash,Delivered,3.0,Compact refrigerator
6098422,20164,Natasha Lyons,Susan62@gmail.com,936-575-8719,496 Burton Cliff,Münster,North Rhine-Westphalia,3180,Germany,26,Male,High,Regular,13-01-2024,2024,January,,9,498.8573432,4489.716088,Electronics,Whirepool,Fridge,Good,Standard,Credit Card,Delivered,4.0,Black refrigerator
5775928,93748,Denise Alvarado,Louis8@gmail.com,400-844-9603,76597 Houston Cove,Münster,North Rhine-Westphalia,39135,Germany,26,Male,Low,Regular,28-06-2023,2023,January,,3,81.47061882,244.4118565,Electronics,Whirepool,Fridge,Good,Same-Day,Cash,Delivered,4.0,Mini fridge
5682729,58144,Susan Medina,Jacqueline63@gmail.com,516-596-0459,90487 Jacobs Lights,Duisburg,North Rhine-Westphalia,65958,Germany,26,Male,Low,Regular,19-10-2023,2023,January,,3,241.8033275,725.4099825,Electronics,Whirepool,Fridge,Good,Same-Day,Cash,Delivered,3.0,Side-by-side refrigerator
4287524,40133,Michael Taylor,Adam70@gmail.com,146-629-3966,1614 Tran Crossroad,Hamburg,Hamburg,91461,Germany,26,Male,Low,Regular,18-03-2023,2023,January,,8,423.9099113,3391.27929,Electronics,Whirepool,Fridge,Good,Same-Day,Credit Card,Delivered,3.0,Counter-depth refrigerator
7736527,45439,Danielle Gonzales,Heather44@gmail.com,418-438-7107,9534 Navarro Fall Suite 438,Stuttgart,Baden-Württemberg,38378,Germany,26,Male,High,Regular,05-12-2023,2023,January,,4,374.5833366,1498.333347,Electronics,Whirepool,Fridge,Good,Same-Day,Credit Card,Delivered,3.0,Top-freezer refrigerator
5357058,41648,Sierra Richard,Shane69@gmail.com,988-783-3703,1750 Gilmore Loaf,Hamburg,Hamburg,72821,Germany,26,Male,Medium,Regular,05-09-2023,2023,January,,9,260.7168636,2346.451772,Electronics,Whirepool,Fridge,Good,Express,Credit Card,Delivered,4.0,Bottom-freezer refrigerator
5228592,96929,Karen Miller,Jessica28@gmail.com,492-864-3486,97272 Gonzalez River Apt. 736,Frankfurt,Hesse,15967,Germany,26,Male,Low,Regular,03-02-2024,2024,January,,3,447.1768888,1341.530666,Electronics,Whirepool,Fridge,Good,Express,Debit Card,Delivered,3.0,Counter-depth refrigerator
5902912,61889,Lisa Cruz,Lori97@gmail.com,490-638-1922,3840 Michelle Wall,Dortmund,North Rhine-Westphalia,43506,Germany,26,Male,Low,Regular,28-02-2024,2024,January,,5,40.0501199,200.2505995,Electronics,Whirepool,Fridge,Good,Same-Day,Debit Card,Delivered,3.0,Side-by-side refrigerator
8984855,92240,Jennifer Stanley,Laura75@gmail.com,979-933-7930,66196 Douglas Fords Suite 475,Düsseldorf,North Rhine-Westphalia,9715,Germany,26,Male,Low,Regular,28-07-2023,2023,January,,8,332.9334471,2663.467577,Electronics,Whirepool,Fridge,Good,Same-Day,Cash,Delivered,4.0,Mini fridge
9238490,25075,Richard Jones,Kenneth12@gmail.com,519-473-4417,1599 Jesse Vista,Hamburg,Hamburg,78653,Germany,26,Male,Low,Regular,13-05-2023,2023,January,,6,188.9525844,1133.715507,Electronics,Whirepool,Fridge,Good,Standard,PayPal,Delivered,3.0,Mini fridge
